row_id,catalogue_id,catalogue_z,r,z_equals_r,catalogue_mu_record,catalogue_luminosity_record,catalogue_scale_record,D_record,T_record,mu_derivative_recovered,gamma_recovered,gamma_finite_status,gamma_clip_status,robust_subset_status,gamma_difference_from_extracted_record
237,2007F,0.0242,0.0242,True,35.084,103.94413751488028,73.23,0.02479040145124823,0.02484019295870556,0.082912607552,-2.1114984560296435,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.4975326160296434
238,1993H,0.0245,0.0245,True,35.1803,108.65757292324916,73.23,0.0259069548642786,0.02595963467491185,0.082912607552,-4.502283651152681,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.888317811152682
239,AT2016bln,0.02425,0.02425,True,35.0771,103.61437221235714,73.23,0.024710546966074536,0.024760280732602228,0.082912607552,-1.6879411094143997,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.0739752694143996
240,2006ac,0.02395,0.02395,True,34.9871,99.40769413466224,73.23,0.023714260205763595,0.023761397749164654,0.082912607552,0.6645748076797743,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.27854064767977427
241,2006ac,0.02395,0.02395,True,34.953,97.85882571180136,73.23,0.023344768999635657,0.02339117209432889,0.082912607552,2.0107976412629354,FINITE,CLIP_RETAINED,ROBUST_RETAINED,1.6247634812629355
242,ASASSN-15sf,0.02349,0.02349,True,35.2317,111.26024194072798,73.23,0.026553680624749047,0.0266054474231552,0.082912607552,-9.56480682741536,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-9.95084098741536
243,2005bg,0.02414,0.02414,True,35.0102,100.47083230733368,73.23,0.02396343119307836,0.024011442279859872,0.082912607552,0.4443709398960593,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.05833677989605929
244,2009D,0.02476,0.02476,True,35.008,100.36909309200986,73.23,0.02392468157131693,0.02397384738618973,0.082912607552,2.677437283935116,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.2914031239351162
245,2009D,0.02476,0.02476,True,35.0746,103.49515040067921,73.23,0.024669830534803542,0.024720527649304394,0.082912607552,0.12904630612704995,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.2569878538729501
246,2009D,0.02476,0.02476,True,34.9493,97.6922247666214,73.23,0.02328660444697195,0.023334458997505594,0.082912607552,5.033206541996577,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.647172381996577
247,PS16ccn,0.02395,0.02395,True,35.1784,108.56254104800973,73.23,0.025898200027896078,0.025949678653720026,0.082912607552,-6.26536157081059,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-6.651395730810591
248,2008bf,0.02451,0.02451,True,35.1061,105.00742287027342,73.23,0.025036414288714004,0.025087344722253012,0.082912607552,-1.863360047315953,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.249394207315953
249,2008bf,0.02451,0.02451,True,35.0521,102.42830830146171,73.23,0.024421488418924782,0.02447116793686615,0.082912607552,0.12955434708883623,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.2564798129111638
250,2008bf,0.02451,0.02451,True,34.8898,95.05172437510778,73.23,0.0226627250270851,0.022708826773025815,0.082912607552,6.638884857126963,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,6.252850697126963
251,1994M,0.02426,0.02426,True,34.9528,97.8498129959266,73.23,0.023335554146604244,0.023382539916215438,0.082912607552,3.131898716936914,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.745864556936914
252,2004br,0.02426,0.02426,True,34.807,91.49555587213825,73.23,0.02182016942962189,0.021864103996046002,0.082912607552,9.352416001706326,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,8.966381841706326
253,ASASSN-16hz,0.02406,0.02406,True,34.8112,91.67269522039436,73.23,0.021866683972741413,0.021910348863619443,0.082912607552,8.41392053994553,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,8.02788637994553
254,2003he,0.02404,0.02404,True,35.0862,104.04950057697928,73.23,0.024819407537601534,0.024868927389960067,0.082912607552,-2.7418747132102723,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.1279088732102722
255,2001cj,0.02491,0.02491,True,35.1973,109.51156868394142,73.23,0.02610012580396936,0.026154087484290194,0.082912607552,-3.757619822117699,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.143653982117699
256,Gaia16agf,0.02553,0.02553,True,35.2152,110.4180313984055,73.23,0.026300255152636523,0.026355985413988713,0.082912607552,-2.429198246093073,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.815232406093073
257,2007cq,0.02481,0.02481,True,34.8369,92.76411379938868,73.23,0.022110826494389405,0.022156356643901164,0.082912607552,10.025765467848036,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,9.639731307848036
258,2007cq,0.02481,0.02481,True,34.8482,93.24810182613042,73.23,0.022226187649111273,0.02227195534788984,0.082912607552,9.52273503247683,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,9.13670087247683
259,2003it,0.02413,0.02413,True,35.079,103.70507263257612,73.23,0.02473507565422493,0.024784612192454748,0.082912607552,-2.169700471683593,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.5557346316835927
260,2007cq,0.02481,0.02481,True,35.009,100.415325412088,73.23,0.0239345340199753,0.023983819509719444,0.082912607552,2.8084226036029203,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.4223884436029204
261,AT2017cfc,0.02499,0.02499,True,35.0276,101.27913885076734,73.23,0.024136189272636267,0.02418625096607189,0.082912607552,2.6887354108305703,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.3027012508305704
262,2011dn,0.02443,0.02443,True,34.4583,77.92198368758496,73.23,0.018580014265166943,0.018617687247476453,0.082912607552,27.97576294615217,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,27.58972878615217
263,2007sw,0.025,0.025,True,34.9117,96.01520201421147,73.23,0.022881498657869984,0.02292897696570988,0.082912607552,7.437140178284904,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,7.051106018284903
264,2012bh,0.025,0.025,True,35.1989,109.59228952472617,73.23,0.02611707076658297,0.0261712627731588,0.082912607552,-3.526077410276187,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.912111570276187
265,370356,0.025,0.025,True,35.2277,111.05548165019628,73.23,0.026465765847703507,0.02652068138435275,0.082912607552,-4.4977593147129635,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.883793474712964
266,2002he,0.02469,0.02469,True,35.1139,105.38529122315407,73.23,0.025122093826108634,0.025173574248014727,0.082912607552,-1.5460348825402066,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-1.9320690425402067
267,2002he,0.02469,0.02469,True,35.1145,105.4144142785385,73.23,0.025129036276249246,0.025180530924686965,0.082912607552,-1.5676984056457142,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-1.9537325656457143
268,2018jjd,0.02547,0.02547,True,34.9842,99.27502383363864,73.23,0.023647507482098037,0.023697498679472403,0.082912607552,6.016247234484138,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.630213074484137
269,2002bf,0.02494,0.02494,True,34.9441,97.45856220593951,73.23,0.023226827186080715,0.023274906251236637,0.082912607552,5.870643955003014,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.4846097950030135
270,2002bf,0.02494,0.02494,True,34.9063,95.77672882701498,73.23,0.02282600398118347,0.022873253350366288,0.082912607552,7.457838379358174,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,7.071804219358174
271,ASASSN-16bq,0.02582,0.02582,True,35.1882,109.0535982994187,73.23,0.025967920274397493,0.026023572038201187,0.082912607552,-0.6043493875142677,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.9903835475142677
272,PS15ahs,0.02522,0.02522,True,35.1974,109.51661199417842,73.23,0.02609343542071801,0.026148055341188588,0.082912607552,-2.780917845602488,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.166952005602488
273,PSNJ0153424,0.02474,0.02474,True,35.1828,108.78274161614202,73.23,0.025930723977067024,0.025983969170901434,0.082912607552,-3.8074394538623784,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.193473613862379
274,SN2017hn,0.02492,0.02492,True,35.0621,102.9010958911519,73.23,0.024524398436591714,0.024575122696356626,0.082912607552,1.1315358378628793,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.7455016778628792
275,1992ag,0.02592,0.02592,True,34.7664,89.80075747834056,73.23,0.021381335828630638,0.02142733575741399,0.082912607552,17.236861080161837,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,16.850826920161836
276,SN2017ms,0.02538,0.02538,True,35.1181,105.58932169900739,73.23,0.025153793364714985,0.025206780776699158,0.082912607552,0.5427608204153159,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.1567266604153159
277,PSNJ2352371,0.02525,0.02525,True,35.4014,120.30398130692335,73.23,0.02866279603561634,0.02872286569866367,0.082912607552,-9.174509471505182,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-9.560543631505181
278,2005M,0.02584,0.02584,True,35.2931,114.45110762279734,73.23,0.02725264769375427,0.02731109804127843,0.082912607552,-4.092843417820405,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.4788775778204055
279,2005M,0.02584,0.02584,True,35.1081,105.10418283366513,73.23,0.02502699471765761,0.02508067157706484,0.082912607552,2.366713299892032,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,1.980679139892032
280,2005M,0.02584,0.02584,True,34.835,92.68298233793494,73.23,0.022069307299207554,0.02211664063341243,0.082912607552,13.72341468752277,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,13.33738052752277
281,SN2017mf,0.02618,0.02618,True,35.3111,115.40377091819087,73.23,0.027470387464378992,0.027530080881055276,0.082912607552,-3.6841213242071653,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.070155484207166
282,2005mc,0.02597,0.02597,True,35.2855,114.05123700072419,73.23,0.027153990972845755,0.027212523037910972,0.082912607552,-3.462011523522421,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.848045683522421
283,2005mc,0.02597,0.02597,True,35.3429,117.10623001007457,73.23,0.02788134172132979,0.027941441634796303,0.082912607552,-5.302767490091503,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-5.688801650091503
284,ASASSN-15uu,0.02579,0.02579,True,35.0223,101.03224421070088,73.23,0.024058573332705543,0.024110073210466126,0.082912607552,5.526117677780984,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.140083517780984
285,2005ms,0.02595,0.02595,True,35.308,115.23913771994866,73.23,0.02743734823690187,0.02749644549955994,0.082912607552,-4.25179003535289,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.6378241953528905
286,1999gp,0.02603,0.02603,True,35.2688,113.17747485482387,73.23,0.026944384788191406,0.0270025993655066,0.082912607552,-2.7338455926104985,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.1198797526104984
287,1999gp,0.02603,0.02603,True,35.2892,114.24573604021946,73.23,0.027198707836753058,0.02725747189066198,0.082912607552,-3.4073109299674784,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.7933450899674783
288,ASASSN-15mf,0.02691,0.02691,True,35.1184,105.60391041062418,73.23,0.025119786748710654,0.025175896042673885,0.082912607552,5.2341741008220835,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.848139940822083
289,ASASSN-17at,0.02643,0.02643,True,35.2513,112.26903765838696,73.23,0.02671769540112794,0.026776308228329212,0.082912607552,-0.9744519793698058,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.3604861393698058
290,SNF20071021-000,0.0264,0.0264,True,35.3224,116.00587922362935,73.23,0.027607792862410524,0.02766828954874513,0.082912607552,-3.4187695244618204,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.8048036844618203
291,2013fn,0.02724,0.02724,True,35.2892,114.24573604021946,73.23,0.027166670108001778,0.027228096444404885,0.082912607552,0.03210299795794789,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.3539311620420521
292,2002eb,0.02633,0.02633,True,35.2673,113.09932162116323,73.23,0.0269179081903654,0.02697673656890483,0.082912607552,-1.8063601961457634,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.1923943561457633
293,2007co,0.02655,0.02655,True,35.3437,117.14938148790526,73.23,0.027875856737232724,0.02793728828016528,0.082912607552,-3.6776912890960376,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.0637254490960375
294,2007co,0.02655,0.02655,True,35.1118,105.28342387607448,73.23,0.025052335774199554,0.025107544970285642,0.082912607552,4.409095694325303,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.0230615343253024
295,2007co,0.02655,0.02655,True,35.227,111.01968736234767,73.23,0.026417287574366583,0.026475504789036756,0.082912607552,0.212156496043692,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.17387766395630802
296,1992P,0.02643,0.02643,True,35.313,115.50479136828523,73.23,0.027487737469869884,0.02754803960230633,0.082912607552,-3.0290175108604913,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.415051670860491
297,2007su,0.0266,0.0266,True,35.3042,115.03764965018092,73.23,0.027372034031728155,0.027432468997779756,0.082912607552,-2.258346466598121,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.644380626598121
298,ASASSN-15fa,0.02721,0.02721,True,35.5236,127.26822878586822,73.23,0.03026419263034156,0.030332547301067023,0.082912607552,-7.297606921536052,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-7.683641081536052
299,2005na,0.02717,0.02717,True,35.113,105.34162172541882,73.23,0.02505105407936802,0.0251075510919087,0.082912607552,6.2079121078535815,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.821877947853581
300,2005na,0.02717,0.02717,True,35.1538,107.33960678208796,73.23,0.025526190410901352,0.025583758986466733,0.082912607552,4.656425777790324,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.270391617790324
301,2005na,0.02717,0.02717,True,35.1117,105.27857550686589,73.23,0.025036061199966694,0.025092524399443348,0.082912607552,6.258134777703182,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.872100617703182
302,ASASSN-16av,0.02676,0.02676,True,35.3467,117.31134119162478,73.23,0.027908686028238976,0.027970676930196812,0.082912607552,-3.1876008172689354,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.5736349772689353
303,2006gj,0.0277,0.0277,True,35.7258,139.68828969467302,73.23,0.033201826415697376,0.03327816799329849,0.082912607552,-11.385451630803654,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-11.771485790803654
304,2010ii,0.02704,0.02704,True,35.1306,106.19889550548666,73.23,0.025258117129293132,0.025314808265275515,0.082912607552,5.152628611402373,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.766594451402373
305,2006ev,0.02759,0.02759,True,35.6739,136.3892056510019,73.23,0.03242115346618964,0.03249540365594097,0.082912607552,-10.362406272914292,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-10.748440432914292
306,PSNJ0252467,0.02748,0.02748,True,35.3613,118.10274722744667,73.23,0.028077274902637697,0.02814132017940665,0.082912607552,-1.696828902862281,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.082863062862281
307,2009aa,0.02827,0.02827,True,35.3174,115.7390731052062,73.23,0.02749420495952288,0.027558725296565917,0.082912607552,1.8414979864057908,FINITE,CLIP_RETAINED,ROBUST_RETAINED,1.4554638264057909
308,2011hb,0.02775,0.02775,True,35.2874,114.15107348963578,73.23,0.02713069041733302,0.027193185251566995,0.082912607552,1.4857711576230423,FINITE,CLIP_RETAINED,ROBUST_RETAINED,1.0997369976230424
309,2005eq,0.02831,0.02831,True,35.5061,126.24668988776114,73.23,0.029989157977730156,0.03005963288528766,0.082912607552,-4.030631162347697,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.416665322347697
310,2005eq,0.02831,0.02831,True,35.5563,129.1992522036892,73.23,0.030690521774358645,0.030762644895872947,0.082912607552,-5.478677106220672,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-5.864711266220672
311,2005eq,0.02831,0.02831,True,35.558,129.30043917962797,73.23,0.03071455814481251,0.030786737752107007,0.082912607552,-5.52672422472431,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-5.91275838472431
312,2003U,0.02794,0.02794,True,35.2665,113.05766196570782,73.23,0.02686584873745983,0.026928157722401754,0.082912607552,2.723011525192763,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.3369773651927632
313,2009ad,0.02834,0.02834,True,35.372,118.68613846449192,73.23,0.028192371009014044,0.02825869373402157,0.082912607552,0.20324412681003595,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.18279003318996406
314,2009ad,0.02834,0.02834,True,35.3421,117.06309442690785,73.23,0.027806837700208753,0.02787225345575234,0.082912607552,1.1909071137779748,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.8048729537779747
315,2002el,0.02778,0.02778,True,35.1049,104.94940965502055,73.23,0.024942970259795843,0.02500048792358284,0.082912607552,8.290375317857333,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,7.904341157857332
316,2008ar,0.02732,0.02732,True,35.4368,122.28128672123168,73.23,0.029075191786286196,0.02914112675820721,0.082912607552,-4.477570432123361,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-4.8636045921233615
317,2008ar,0.02732,0.02732,True,35.2913,114.35627490395619,73.23,0.027190837731187256,0.02725249947827022,0.082912607552,0.18147140787655863,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.20456275212344138
318,2008ar,0.02732,0.02732,True,35.359,117.97772030511946,73.23,0.028051919769213472,0.02811553422637368,0.082912607552,-2.051666262118138,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.4377004221181378
319,AT2017ns,0.02802,0.02802,True,35.1963,109.46114835343035,73.23,0.026009186411443796,0.02606968149048741,0.082912607552,5.469835119325904,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.083800959325903
320,2004gs,0.02829,0.02829,True,35.5996,131.80139290554814,73.23,0.03130925392529393,0.03138277903472923,0.082912607552,-6.730386030997139,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-7.11642019099714
321,SN2017ckx,0.02779,0.02779,True,35.6596,135.49398002267418,73.23,0.03220208139117047,0.032276365086108906,0.082912607552,-9.517020652808029,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-9.903054812808028
322,2007is,0.02953,0.02953,True,35.3449,117.21413851995896,73.23,0.027810533804961048,0.027878708800684566,0.082912607552,4.0892815923349115,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,3.7032474323349116
323,2013bs,0.02859,0.02859,True,35.4105,120.80919765409492,73.23,0.028689701747840687,0.028757790536121427,0.082912607552,-0.40736214286074973,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.7933963028607498
324,1998ab,0.02806,0.02806,True,34.9487,97.66523513629453,73.23,0.023205443304303113,0.02325949426366586,0.082912607552,15.659016453694695,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,15.272982293694696
325,1993ah,0.02828,0.02828,True,35.2763,113.56905184475494,73.23,0.026978446764361043,0.027041779198567758,0.082912607552,3.2869600379514194,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.9009258779514195
326,2006qo,0.02871,0.02871,True,35.4779,124.61777705579165,73.23,0.029590708900315864,0.029661231147103492,0.082912607552,-2.209913025670465,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.595947185670465
327,ASASSN-15la,0.02845,0.02845,True,35.0558,102.60298599988585,73.23,0.02436941751616811,0.024426969502126812,0.082912607552,12.18113396250434,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,11.79509980250434
328,1996C,0.02875,0.02875,True,35.5152,126.77686262863567,73.23,0.03010221705796581,0.03017405843207973,0.082912607552,-3.230636488074557,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.6166706480745567
329,PS16cvc,0.02844,0.02844,True,35.6948,137.70826290555064,73.23,0.03270765223986958,0.032784869018324565,0.082912607552,-8.88863607192422,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-9.274670231924219
330,ASASSN-15fs,0.0285,0.0285,True,35.2391,111.6400442615786,73.23,0.026514536228260596,0.02657726440880598,0.082912607552,5.196423226616687,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.810389066616687
331,2003ch,0.02895,0.02895,True,35.6024,131.9714535207382,73.23,0.03132954298365019,0.03140483423730963,0.082912607552,-5.255654511188672,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-5.641688671188672
332,ASASSN-16ay,0.02895,0.02895,True,35.6222,133.18030342138223,73.23,0.031616519552541716,0.03169250046917051,0.082912607552,-5.8005909434676335,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-6.186625103467634
333,PSNJ0859349,0.02874,0.02874,True,35.472,124.27964384409158,73.23,0.02950955799889196,0.029579960418731236,0.082912607552,-1.957195880973381,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.343230040973381
334,ASASSN-16fs,0.0299,0.0299,True,35.2761,113.5585922302133,73.23,0.02693352974017825,0.027000383136152165,0.082912607552,7.431768041299929,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,7.045733881299928
335,LSQ12gdj,0.02886,0.02886,True,35.0939,104.41911306572835,73.23,0.024790885993218534,0.024850278089557115,0.082912607552,11.753246971484998,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,11.367212811484999
336,2000cw,0.02896,0.02896,True,35.6079,132.30614024811536,73.23,0.03140869114528913,0.03148419871241235,0.082912607552,-5.384766324528923,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-5.770800484528923
337,2002de,0.0305,0.0305,True,35.3638,118.23879634118822,73.23,0.02802724017093287,0.028098206116414896,0.082912607552,5.760480707549455,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,5.3744465475494545
338,ASASSN-16aj,0.03053,0.03053,True,35.4654,123.90248023134474,73.23,0.029368900781339476,0.029443337094706642,0.082912607552,2.447131970740933,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.0610978107409332
339,ASASSN-16br,0.029,0.029,True,35.5064,126.26413271741175,73.23,0.02997318929291289,0.03004534550986716,0.082912607552,-2.371310606855577,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-2.757344766855577
340,AT2017zd,0.03048,0.03048,True,35.2781,113.66323173975147,73.23,0.02694317450740975,0.02701135076931513,0.082912607552,8.772256626091643,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,8.386222466091644
341,ASASSN-16hh,0.02935,0.02935,True,35.5015,125.97953470904977,73.23,0.02989546151962612,0.02996830026780514,0.082912607552,-1.3961794785081727,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.7822136385081726
342,ATLAS17ajn,0.02988,0.02988,True,35.5116,126.56685830565384,73.23,0.03001937920452876,0.030093842276927248,0.082912607552,-0.4744964685027731,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.8605306285027732
343,Gaia16bba,0.02934,0.02934,True,35.4354,122.20247447100185,73.23,0.028999431322369207,0.029070062836486863,0.082912607552,0.6349282323813541,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.24889407238135408
344,1997dg,0.02962,0.02962,True,35.861,148.66200985285977,73.23,0.035268855052639506,0.035355577272056196,0.082912607552,-10.326775085441179,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-10.712809245441179
345,2004ef,0.02978,0.02978,True,35.5195,127.028157838881,73.23,0.03013171689565267,0.030206208173115878,0.082912607552,-0.9431346582342155,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.3291688182342156
346,2004ef,0.02978,0.02978,True,35.4838,124.95683024171582,73.23,0.02964038758868833,0.029713664207595653,0.082912607552,0.15004441680113514,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.23598974319886487
347,2004ef,0.02978,0.02978,True,35.4761,124.51452036514392,73.23,0.029535469464960835,0.029608486706511977,0.082912607552,0.38978312903810813,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.0037489690381081187
348,ASASSN-15nq,0.03025,0.03025,True,35.5185,126.96967267809462,73.23,0.03010410416290263,0.0301797032241847,0.082912607552,0.15412101588967977,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.23191314411032024
349,AT2017lm,0.03002,0.03002,True,35.5542,129.07436584702688,73.23,0.030609953769800104,0.030686237959026034,0.082912607552,-1.4359106757358493,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-1.8219448357358492
350,ASASSN-16fo,0.02994,0.02994,True,35.4803,124.75558585489004,73.23,0.02958805422508834,0.029661594954686416,0.082912607552,0.6289458117760309,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.2429116517760309
351,ASASSN-16es,0.02973,0.02973,True,35.5345,127.90867496387487,73.23,0.030342053208984428,0.030416938379771875,0.082912607552,-1.507754239943783,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-1.8937883999437832
352,AT2016cyt,0.02965,0.02965,True,35.3586,117.95599000740887,73.23,0.027983285756811818,0.028052163342215372,0.082912607552,3.913722657861296,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,3.527688497861296
353,2013fy,0.03099,0.03099,True,35.3522,117.60884908306835,73.23,0.027864668345567247,0.027936357605851073,0.082912607552,7.302463813072105,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,6.916429653072105
354,ASASSN-15uw,0.03004,0.03004,True,35.6084,132.33660837037772,73.23,0.031382984406639454,0.03146124726452465,0.082912607552,-2.961639537481566,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-3.3476736974815657
355,ASASSN-16hr,0.0298,0.0298,True,35.4648,123.86824944024485,73.23,0.02938160011801374,0.029454285808160507,0.082912607552,0.7908091615350203,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.40477500153502033
356,PS15cwx,0.03007,0.03007,True,35.4164,121.13788866689661,73.23,0.028726425720112345,0.02879813528613403,0.082912607552,2.9800882804843822,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.5940541204843823
357,1990O,0.03093,0.03093,True,35.4926,125.46425149506612,73.23,0.029727552410516507,0.029803886167402868,0.082912607552,2.4735931184439197,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.08755895844392
358,2001ba,0.03136,0.03136,True,35.6481,134.77830801267888,73.23,0.031921114602260235,0.03200422194768056,0.082912607552,-1.275083074650522,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.661117234650522
359,2009eu,0.03072,0.03072,True,35.9224,152.92553199871014,73.23,0.03624162214233669,0.036334049943387486,0.082912607552,-9.512504322393156,FINITE,CLIP_EXCLUDED,ROBUST_EXCLUDED,-9.898538482393155
360,2009fv,0.03072,0.03072,True,35.406,120.55910077295344,73.23,0.02857114386935808,0.028644009482022413,0.082912607552,4.8297875908689445,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,4.443753430868944
361,2009fv,0.03072,0.03072,True,35.3374,116.80999356326997,73.23,0.02768264784721833,0.02775324750905833,0.082912607552,7.199036537495853,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,6.813002377495852
362,SNF20080909-030,0.03013,0.03013,True,35.565,129.71792709839545,73.23,0.030759289251704305,0.030836226842400248,0.082912607552,-1.5085505680067273,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,-1.8945847280067274
