best_scan_offset,object_count,partition_kind,partition_name,phi_excess,primary_score,q_peak_residual,q_shell_occupancy
2.799999999999997,2831821,tracer_isolated,LRG,1.6236900299920456,0.03133467466914221,0.48977676102651735,0.9890469771924143
-2.1000000000000014,3436588,tracer_isolated,ELG,62.65282831840184,0.1484117732272665,1.0411748184978347,0.8131157997409058
3.5,2279719,tracer_isolated,QSO,130.2418683642545,0.27098903376021577,1.1717039821374033,0.5817440658256566
3.5,6268409,leave_one_out,LRG_ELG,81.86829071723562,0.09875484690051865,0.5460767816973036,0.7915589481683375
2.799999999999997,5111540,leave_one_out,LRG_QSO,42.02532982835076,0.14823516337063913,1.160521732836722,0.8097178173709377
-2.1000000000000014,5716307,leave_one_out,ELG_QSO,61.292983791702355,0.15404390722418695,1.2928013828623408,0.7051473312872196
3.5,6117297,hemisphere_partitions,north,30.534338612372938,0.05151830855980364,0.588911451273909,0.9310917122757356
-3.5,2430831,hemisphere_partitions,south,60.90802981451551,0.09439504282919298,1.1990591323099373,0.94080177857672
